batch,index,path,top_level,track,lines,size_bytes,risk_hint
7,870,SourcePackages/checkouts/swift-collections/Sources/InternalCollectionsUtilities/UnsafeBitSet/autogenerated/_UnsafeBitSet.swift,SourcePackages,C-dependency,932,24399,dependency
7,871,SourcePackages/checkouts/swift-collections/Sources/InternalCollectionsUtilities/_SortedCollection.swift,SourcePackages,C-dependency,27,1231,dependency
7,872,SourcePackages/checkouts/swift-collections/Sources/InternalCollectionsUtilities/_UniqueCollection.swift,SourcePackages,C-dependency,37,1655,dependency
7,873,SourcePackages/checkouts/swift-collections/Sources/InternalCollectionsUtilities/autogenerated/Debugging.swift,SourcePackages,C-dependency,54,2124,dependency
7,874,SourcePackages/checkouts/swift-collections/Sources/InternalCollectionsUtilities/autogenerated/Descriptions.swift,SourcePackages,C-dependency,140,3792,dependency
7,875,SourcePackages/checkouts/swift-collections/Sources/InternalCollectionsUtilities/autogenerated/LifetimeOverride.swift,SourcePackages,C-dependency,169,6019,dependency
8,876,SourcePackages/checkouts/swift-collections/Sources/InternalCollectionsUtilities/autogenerated/RandomAccessCollection+Offsets.swift,SourcePackages,C-dependency,58,2048,dependency
8,877,SourcePackages/checkouts/swift-collections/Sources/InternalCollectionsUtilities/autogenerated/UnsafeBufferPointer+Extras.swift,SourcePackages,C-dependency,157,6281,dependency
8,878,SourcePackages/checkouts/swift-collections/Sources/InternalCollectionsUtilities/autogenerated/UnsafeMutableBufferPointer+Extras.swift,SourcePackages,C-dependency,580,20952,dependency
8,879,SourcePackages/checkouts/swift-collections/Sources/InternalCollectionsUtilities/autogenerated/UnsafeMutableRawBufferPointer+Extras.swift,SourcePackages,C-dependency,45,1858,dependency
8,880,SourcePackages/checkouts/swift-collections/Sources/InternalCollectionsUtilities/autogenerated/UnsafeRawBufferPointer+Extras.swift,SourcePackages,C-dependency,43,1822,dependency
8,881,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/HashTable/_HashTable+Bucket.swift,SourcePackages,C-dependency,37,1162,dependency
8,882,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/HashTable/_HashTable+BucketIterator.swift,SourcePackages,C-dependency,265,9533,dependency
8,883,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/HashTable/_HashTable+Constants.swift,SourcePackages,C-dependency,97,3303,dependency
8,884,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/HashTable/_HashTable+CustomStringConvertible.swift,SourcePackages,C-dependency,61,1698,dependency
8,885,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/HashTable/_HashTable+Testing.swift,SourcePackages,C-dependency,64,2079,dependency
8,886,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/HashTable/_HashTable+UnsafeHandle.swift,SourcePackages,C-dependency,597,20138,dependency
8,887,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/HashTable/_HashTable.swift,SourcePackages,C-dependency,234,8613,dependency
8,888,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/HashTable/_Hashtable+Header.swift,SourcePackages,C-dependency,99,4372,dependency
8,889,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedDictionary/OrderedDictionary+Codable.swift,SourcePackages,C-dependency,89,3593,dependency
8,890,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedDictionary/OrderedDictionary+CustomReflectable.swift,SourcePackages,C-dependency,19,682,dependency
8,891,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedDictionary/OrderedDictionary+Deprecations.swift,SourcePackages,C-dependency,52,1709,dependency
8,892,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedDictionary/OrderedDictionary+Descriptions.swift,SourcePackages,C-dependency,30,933,dependency
8,893,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedDictionary/OrderedDictionary+Elements.SubSequence.swift,SourcePackages,C-dependency,357,11614,dependency
8,894,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedDictionary/OrderedDictionary+Elements.swift,SourcePackages,C-dependency,666,22200,dependency
8,895,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedDictionary/OrderedDictionary+Equatable.swift,SourcePackages,C-dependency,23,909,dependency
8,896,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedDictionary/OrderedDictionary+ExpressibleByDictionaryLiteral.swift,SourcePackages,C-dependency,31,1321,dependency
8,897,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedDictionary/OrderedDictionary+Hashable.swift,SourcePackages,C-dependency,25,843,dependency
8,898,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedDictionary/OrderedDictionary+Initializers.swift,SourcePackages,C-dependency,463,18442,dependency
8,899,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedDictionary/OrderedDictionary+Invariants.swift,SourcePackages,C-dependency,37,1279,dependency
8,900,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedDictionary/OrderedDictionary+Partial MutableCollection.swift,SourcePackages,C-dependency,193,7547,dependency
8,901,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedDictionary/OrderedDictionary+Partial RangeReplaceableCollection.swift,SourcePackages,C-dependency,184,6657,dependency
8,902,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedDictionary/OrderedDictionary+Sendable.swift,SourcePackages,C-dependency,13,537,dependency
8,903,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedDictionary/OrderedDictionary+Sequence.swift,SourcePackages,C-dependency,66,1864,dependency
8,904,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedDictionary/OrderedDictionary+Values.swift,SourcePackages,C-dependency,404,14347,dependency
8,905,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedDictionary/OrderedDictionary.swift,SourcePackages,C-dependency,1057,41467,large-file;dependency
8,906,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+Codable.swift,SourcePackages,C-dependency,48,1812,dependency
8,907,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+CustomReflectable.swift,SourcePackages,C-dependency,19,664,dependency
8,908,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+Descriptions.swift,SourcePackages,C-dependency,30,905,dependency
8,909,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+Diffing.swift,SourcePackages,C-dependency,100,4254,dependency
8,910,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+Equatable.swift,SourcePackages,C-dependency,28,1097,dependency
8,911,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+ExpressibleByArrayLiteral.swift,SourcePackages,C-dependency,32,1348,dependency
8,912,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+Hashable.swift,SourcePackages,C-dependency,24,784,dependency
8,913,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+Initializers.swift,SourcePackages,C-dependency,153,5733,dependency
8,914,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+Insertions.swift,SourcePackages,C-dependency,257,8655,dependency
8,915,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+Invariants.swift,SourcePackages,C-dependency,68,2400,dependency
8,916,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+Partial MutableCollection.swift,SourcePackages,C-dependency,446,16433,dependency
8,917,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+Partial RangeReplaceableCollection.swift,SourcePackages,C-dependency,222,7654,dependency
8,918,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+Partial SetAlgebra formIntersection.swift,SourcePackages,C-dependency,85,3219,dependency
8,919,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+Partial SetAlgebra formSymmetricDifference.swift,SourcePackages,C-dependency,87,3347,dependency
8,920,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+Partial SetAlgebra formUnion.swift,SourcePackages,C-dependency,103,3983,dependency
8,921,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+Partial SetAlgebra intersection.swift,SourcePackages,C-dependency,110,3892,dependency
8,922,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+Partial SetAlgebra isDisjoint.swift,SourcePackages,C-dependency,130,4318,dependency
8,923,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+Partial SetAlgebra isEqualSet.swift,SourcePackages,C-dependency,84,2923,dependency
8,924,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+Partial SetAlgebra isStrictSubset.swift,SourcePackages,C-dependency,162,5852,dependency
8,925,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+Partial SetAlgebra isStrictSuperset.swift,SourcePackages,C-dependency,160,5867,dependency
8,926,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+Partial SetAlgebra isSubset.swift,SourcePackages,C-dependency,155,5237,dependency
8,927,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+Partial SetAlgebra isSuperset.swift,SourcePackages,C-dependency,124,4496,dependency
8,928,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+Partial SetAlgebra subtract.swift,SourcePackages,C-dependency,74,2581,dependency
8,929,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+Partial SetAlgebra subtracting.swift,SourcePackages,C-dependency,110,3649,dependency
8,930,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+Partial SetAlgebra symmetricDifference.swift,SourcePackages,C-dependency,137,4868,dependency
8,931,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+Partial SetAlgebra union.swift,SourcePackages,C-dependency,108,3947,dependency
8,932,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+Partial SetAlgebra+Basics.swift,SourcePackages,C-dependency,76,2690,dependency
8,933,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+RandomAccessCollection.swift,SourcePackages,C-dependency,306,10190,dependency
8,934,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+ReserveCapacity.swift,SourcePackages,C-dependency,129,5263,dependency
8,935,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+Sendable.swift,SourcePackages,C-dependency,12,517,dependency
8,936,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+SubSequence.swift,SourcePackages,C-dependency,379,12021,dependency
8,937,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+Testing.swift,SourcePackages,C-dependency,136,4070,dependency
8,938,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+UnorderedView.swift,SourcePackages,C-dependency,1010,35485,large-file;dependency
8,939,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet+UnstableInternals.swift,SourcePackages,C-dependency,51,1483,dependency
8,940,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/OrderedSet/OrderedSet.swift,SourcePackages,C-dependency,582,22807,dependency
8,941,SourcePackages/checkouts/swift-collections/Sources/OrderedCollections/Utilities/_UnsafeBitset.swift,SourcePackages,C-dependency,17,619,dependency
8,942,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Basics/BigString+Builder.swift,SourcePackages,C-dependency,145,4540,dependency
8,943,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Basics/BigString+Contents.swift,SourcePackages,C-dependency,540,17818,dependency
8,944,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Basics/BigString+Debugging.swift,SourcePackages,C-dependency,17,596,dependency
8,945,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Basics/BigString+Index.swift,SourcePackages,C-dependency,247,7688,dependency
8,946,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Basics/BigString+Ingester.swift,SourcePackages,C-dependency,169,5335,dependency
8,947,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Basics/BigString+Invariants.swift,SourcePackages,C-dependency,35,1245,dependency
8,948,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Basics/BigString+Iterators.swift,SourcePackages,C-dependency,34,903,dependency
8,949,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Basics/BigString+Metrics.swift,SourcePackages,C-dependency,289,9971,dependency
8,950,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Basics/BigString+Summary.swift,SourcePackages,C-dependency,78,2096,dependency
8,951,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Basics/BigString.swift,SourcePackages,C-dependency,22,686,dependency
8,952,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Chunk/BigString+Chunk+Append and Insert.swift,SourcePackages,C-dependency,170,5667,dependency
8,953,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Chunk/BigString+Chunk+Breaks.swift,SourcePackages,C-dependency,67,2063,dependency
8,954,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Chunk/BigString+Chunk+Counts.swift,SourcePackages,C-dependency,148,4174,dependency
8,955,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Chunk/BigString+Chunk+Description.swift,SourcePackages,C-dependency,70,2550,dependency
8,956,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Chunk/BigString+Chunk+Indexing by Characters.swift,SourcePackages,C-dependency,146,4912,dependency
8,957,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Chunk/BigString+Chunk+Indexing by UTF16.swift,SourcePackages,C-dependency,26,870,dependency
8,958,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Chunk/BigString+Chunk+RopeElement.swift,SourcePackages,C-dependency,154,5553,dependency
8,959,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Chunk/BigString+Chunk+Splitting.swift,SourcePackages,C-dependency,145,5373,dependency
8,960,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Chunk/BigString+Chunk.swift,SourcePackages,C-dependency,119,2963,dependency
8,961,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+BidirectionalCollection.swift,SourcePackages,C-dependency,71,1907,dependency
8,962,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+Comparable.swift,SourcePackages,C-dependency,84,2987,dependency
8,963,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+CustomDebugStringConvertible.swift,SourcePackages,C-dependency,17,610,dependency
8,964,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+CustomStringConvertible.swift,SourcePackages,C-dependency,17,584,dependency
8,965,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+Equatable.swift,SourcePackages,C-dependency,101,3931,dependency
8,966,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+ExpressibleByStringLiteral.swift,SourcePackages,C-dependency,17,601,dependency
8,967,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+Hashing.swift,SourcePackages,C-dependency,58,2040,dependency
8,968,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+LosslessStringConvertible.swift,SourcePackages,C-dependency,15,606,dependency
8,969,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+RangeReplaceableCollection.swift,SourcePackages,C-dependency,218,6853,dependency
8,970,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+Sequence.swift,SourcePackages,C-dependency,224,6480,dependency
8,971,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Conformances/BigString+TextOutputStream.swift,SourcePackages,C-dependency,26,818,dependency
8,972,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Operations/BigString+Append.swift,SourcePackages,C-dependency,194,5748,dependency
8,973,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Operations/BigString+Initializers.swift,SourcePackages,C-dependency,146,4077,dependency
8,974,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Operations/BigString+Insert.swift,SourcePackages,C-dependency,97,3418,dependency
8,975,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Operations/BigString+Managing Breaks.swift,SourcePackages,C-dependency,267,8444,dependency
8,976,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Operations/BigString+RemoveSubrange.swift,SourcePackages,C-dependency,44,1662,dependency
8,977,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Operations/BigString+ReplaceSubrange.swift,SourcePackages,C-dependency,84,2720,dependency
8,978,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Operations/BigString+Split.swift,SourcePackages,C-dependency,38,1225,dependency
8,979,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Operations/Range+BigString.swift,SourcePackages,C-dependency,17,607,dependency
8,980,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UTF16View.swift,SourcePackages,C-dependency,148,3953,dependency
8,981,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UTF8View.swift,SourcePackages,C-dependency,184,5166,dependency
8,982,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigString+UnicodeScalarView.swift,SourcePackages,C-dependency,394,12417,dependency
8,983,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UTF16View.swift,SourcePackages,C-dependency,199,6303,dependency
8,984,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UTF8View.swift,SourcePackages,C-dependency,173,5462,dependency
8,985,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring+UnicodeScalarView.swift,SourcePackages,C-dependency,320,10302,dependency
8,986,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring.swift,SourcePackages,C-dependency,368,12065,dependency
8,987,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Basics/Rope+Builder.swift,SourcePackages,C-dependency,483,14320,dependency
8,988,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Basics/Rope+Debugging.swift,SourcePackages,C-dependency,94,2299,dependency
8,989,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Basics/Rope+Invariants.swift,SourcePackages,C-dependency,70,2267,dependency
8,990,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Basics/Rope+_Node.swift,SourcePackages,C-dependency,618,16336,dependency
8,991,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Basics/Rope+_Storage.swift,SourcePackages,C-dependency,58,1662,dependency
8,992,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Basics/Rope+_UnmanagedLeaf.swift,SourcePackages,C-dependency,48,1440,dependency
8,993,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Basics/Rope+_UnsafeHandle.swift,SourcePackages,C-dependency,229,6501,dependency
8,994,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Basics/Rope.swift,SourcePackages,C-dependency,71,1813,dependency
8,995,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Basics/RopeElement.swift,SourcePackages,C-dependency,77,3282,dependency
8,996,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Basics/RopeMetric.swift,SourcePackages,C-dependency,35,1315,dependency
8,997,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Basics/RopeSummary.swift,SourcePackages,C-dependency,62,2039,dependency
8,998,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Basics/_RopeItem.swift,SourcePackages,C-dependency,91,2589,dependency
8,999,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Basics/_RopePath.swift,SourcePackages,C-dependency,123,3759,dependency
8,1000,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Basics/_RopeVersion.swift,SourcePackages,C-dependency,48,1236,dependency
9,1001,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Conformances/Rope+Collection.swift,SourcePackages,C-dependency,493,13289,dependency
9,1002,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Conformances/Rope+Index.swift,SourcePackages,C-dependency,94,2288,dependency
9,1003,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Conformances/Rope+Sequence.swift,SourcePackages,C-dependency,47,1330,dependency
9,1004,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Operations/Rope+Append.swift,SourcePackages,C-dependency,74,2172,dependency
9,1005,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Operations/Rope+Extract.swift,SourcePackages,C-dependency,91,3139,dependency
9,1006,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Operations/Rope+Find.swift,SourcePackages,C-dependency,86,2794,dependency
9,1007,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Operations/Rope+ForEachWhile.swift,SourcePackages,C-dependency,90,2443,dependency
9,1008,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Operations/Rope+Insert.swift,SourcePackages,C-dependency,221,6139,dependency
9,1009,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Operations/Rope+Join.swift,SourcePackages,C-dependency,131,3974,dependency
9,1010,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Operations/Rope+MutatingForEach.swift,SourcePackages,C-dependency,97,2643,dependency
9,1011,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Operations/Rope+Remove.swift,SourcePackages,C-dependency,210,6885,dependency
9,1012,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Operations/Rope+RemoveSubrange.swift,SourcePackages,C-dependency,321,9447,dependency
9,1013,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Operations/Rope+Split.swift,SourcePackages,C-dependency,148,4002,dependency
9,1014,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Utilities/Optional Utilities.swift,SourcePackages,C-dependency,19,576,dependency
9,1015,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Utilities/String Utilities.swift,SourcePackages,C-dependency,125,4018,dependency
9,1016,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Utilities/String.Index+ABI.swift,SourcePackages,C-dependency,113,2951,dependency
9,1017,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Utilities/_CharacterRecognizer.swift,SourcePackages,C-dependency,165,4663,dependency
9,1018,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_BTree+BidirectionalCollection.swift,SourcePackages,C-dependency,205,7073,dependency
9,1019,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_BTree+CustomDebugStringConvertible.swift,SourcePackages,C-dependency,25,924,dependency
9,1020,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_BTree+CustomReflectable.swift,SourcePackages,C-dependency,20,670,dependency
9,1021,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_BTree+Invariants.swift,SourcePackages,C-dependency,102,3042,dependency
9,1022,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_BTree+Partial RangeReplaceableCollection.swift,SourcePackages,C-dependency,141,4074,dependency
9,1023,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_BTree+Sequence.swift,SourcePackages,C-dependency,189,5391,dependency
9,1024,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_BTree+SubSequence.swift,SourcePackages,C-dependency,187,4744,dependency
9,1025,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_BTree+UnsafeCursor.swift,SourcePackages,C-dependency,508,17111,dependency
9,1026,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_BTree.Builder.swift,SourcePackages,C-dependency,370,13517,dependency
9,1027,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_BTree.Index.swift,SourcePackages,C-dependency,142,4663,dependency
9,1028,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_BTree.swift,SourcePackages,C-dependency,583,17662,dependency
9,1029,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_FixedSizeArray.swift,SourcePackages,C-dependency,135,3796,dependency
9,1030,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_Node+CustomDebugString.swift,SourcePackages,C-dependency,17,646,dependency
9,1031,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_Node+Testing.swift,SourcePackages,C-dependency,64,2253,dependency
9,1032,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_Node.Splinter.swift,SourcePackages,C-dependency,51,1602,dependency
9,1033,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_Node.Storage.swift,SourcePackages,C-dependency,244,8566,dependency
9,1034,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_Node.UnsafeHandle+CustomDebugStringConvertible.swift,SourcePackages,C-dependency,151,4872,dependency
9,1035,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_Node.UnsafeHandle+Deletion.swift,SourcePackages,C-dependency,491,17803,dependency
9,1036,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_Node.UnsafeHandle+Insertion.swift,SourcePackages,C-dependency,522,17760,dependency
9,1037,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_Node.UnsafeHandle.swift,SourcePackages,C-dependency,785,26580,dependency
9,1038,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_Node.swift,SourcePackages,C-dependency,362,12181,dependency
9,1039,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary+BidirectionalCollection.swift,SourcePackages,C-dependency,175,7204,dependency
9,1040,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary+Codable.swift,SourcePackages,C-dependency,77,2806,dependency
9,1041,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary+CustomReflectable.swift,SourcePackages,C-dependency,19,665,dependency
9,1042,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary+CustomStringConvertible.swift,SourcePackages,C-dependency,54,1372,dependency
9,1043,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary+Equatable.swift,SourcePackages,C-dependency,33,1219,dependency
9,1044,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary+ExpressibleByDictionaryLiteral.swift,SourcePackages,C-dependency,33,1346,dependency
9,1045,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary+Hashable.swift,SourcePackages,C-dependency,26,941,dependency
9,1046,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary+Initializers.swift,SourcePackages,C-dependency,144,5256,dependency
